H3K4me1,H3K4me2,H3K4me3,H3K9ac,H3K27ac,H3K36me3,H3K79me2,H4K20me1,H3K9me3,H3K27me3,H2AFZ,CTCF,POLR2AphosphoS2,POLR2AphosphoS5,EZH2,STAT1,ZNF687,RUNX3,CEBPZ,ZNF217,TCF12,ZNF592,USF1,HCFC1,MXI1,HSF1,ZEB1,MYB,EP300,KLF5,CEBPB,TAF1,RAD21,ZNF384,CUX1,ELF1,RB1,ZBTB33,TBP,NFYB,LARP7,WRNIP1,JUNB,EBF1,BHLHE40,STAT3,SIN3A,MEF2C,NKRF,PBX3,MTA3,ESRRA,NR2F1,ZSCAN29,NR2C1,NFXL1,IKZF1,IRF3,TBL1XR1,PAX5,HDAC2,KDM1A,YY1,CHD4,RXRA,DPF2,SMAD1,MAZ,NR2C2,SIX5,CHD1,ZFP36,GATAD2B,BCL3,SRF,RBBP5,BCLAF1,BRCA1,ZNF24,SMARCA5,ZNF207,NFATC1,REST,UBTF,RELB,ZNF622,SMC3,NFIC,CBX5,FOXK2,CBFB,CBX3,HDAC6,MEF2B,PAX8,MTA2,ATF7,TBX21,E2F8,ETS1,IRF5,ELK1,NBN,IRF4,MAX,RFX5,CHD2,BATF,STAT5A,JUND,BCL11A,ARID3A,ZNF143,BACH1,NRF1,SMAD5,TARDBP,SPI1,RCOR1,TRIM22,NFATC3,RAD51,GABPA,BMI1,PKNOX1,YBX1,ASH2L,EED,SKIL,E2F4,ZBTB40,SUZ12,ATF2,MAFK,NFYA,ETV6,EGR1,USF2,E4F1,MLLT1,IKZF2,TCF7,CREM,ZBED1,POLR2A,ARNT,HDGF,MEF2A,ZZZ3,DNase,RepG1,RepG2,RepS1,RepS2,RepS3,RepS4,RNAseq_total
-0.03078745,0.0,-0.01854565,0.0,0.0,-0.02087665,-0.02041613,-0.07000655,-0.02794087,-0.05207256,-0.01933006,0.0,-0.0209972,-0.02017841,-0.07391785,-0.0932528,-0.06466036,-0.02428708,-0.11549055,-0.07199485,-0.08390729,-0.07593575,-0.04209681,-0.03252103,-0.03277402,-0.10652009,-0.02061102,-0.09387408,-0.04188012,-0.08370614,-0.07667576,-0.02989061,0.0,-0.02412831,-0.08063025,-0.05687935,-0.06565165,-0.09171808,-0.03442336,-0.01961969,-0.072466,-0.06512327,-0.04171342,0.0,-0.01750761,-0.0920788,-0.04665247,-0.05926748,-0.07072086,-0.04031485,-0.04120447,-0.08979535,-0.0522909,-0.08966716,-0.03679298,-0.1135381,-0.04248424,-0.10041508,-0.05822048,-0.02910621,-0.11095583,-0.12650088,-0.02019243,-0.1174469,-0.08442738,-0.04880087,-0.0789574,-0.03273395,-0.08473051,-0.02999834,-0.05509969,-0.06333844,-0.05154569,-0.04661844,-0.04721085,-0.11822585,-0.09950044,-0.04559529,-0.07971252,-0.06130479,-0.08614976,-0.05063332,-0.02092029,-0.11382895,-0.04355268,-0.11392023,-0.03112151,-0.03711999,-0.0684627,-0.11074615,-0.06820188,-0.11734803,-0.08934562,-0.05683723,-0.08721178,-0.05080847,-0.03977799,-0.04140563,-0.06616775,-0.07006286,-0.09945311,-0.08990169,-0.04750189,-0.050053,-0.0406786,-0.04177552,-0.0174323,-0.02443521,-0.04648981,-0.07833282,-0.0453367,-0.07242639,-0.01783232,-0.06198788,-0.0293846,-0.07483699,-0.06305912,0.0,-0.06576271,-0.05879246,-0.07773912,-0.04410645,-0.06954435,-0.07460014,0.0,-0.10099782,-0.10356244,-0.04747873,-0.06078253,-0.05245706,-0.04012347,-0.08316369,-0.06461671,-0.02691981,-0.07233665,-0.0682969,-0.07738682,-0.02870675,-0.03868019,-0.02283826,-0.06071238,-0.07685459,-0.05047171,-0.08298955,-0.01761018,-0.07707516,-0.06641061,-0.04012262,-0.10300102,0.0,-0.02083326,0.04555254,0.0,0.0,-0.03885076,0.0,0.0
0.0406258,0.04851709,0.04486972,0.02324832,0.01789428,0.10900572,0.0463381,0.05848988,-0.0413418,-0.01875682,0.07803468,0.07127661,0.01976991,0.02826957,0.06254213,0.1233113,0.08500381,0.0315183,0.0,0.11064544,0.09815139,0.10018768,0.0,0.01950229,0.02453056,0.03522639,0.04867791,0.04292528,0.0,0.08192602,0.04144404,0.0,0.09600256,0.02482615,0.04804895,0.07865074,0.11228139,0.11740901,0.0,0.0,0.13202858,0.07652349,0.02764108,0.02164854,0.01829728,0.05684965,0.0,0.04654444,0.10275629,0.0,0.05792748,0.03124191,0.07366833,0.12581687,0.05890471,0.16532952,0.07601234,0.12864143,0.03450867,0.03240285,0.08414753,0.07727287,0.05511333,0.08437613,0.07921883,0.08438871,0.11012972,0.02435077,0.02889683,0.02234827,0.03515972,0.0,0.09958367,0.02168318,0.07141917,0.06292927,0.13663172,0.05808317,0.12490651,0.13100834,0.11167169,0.07364172,0.0,0.03511117,0.07884396,0.17534937,0.08891395,0.0324907,0.047593,0.11039681,0.07652449,-0.02501037,0.06579519,0.0989712,0.13566509,0.08869374,0.04190431,0.03418158,0.1086974,0.04433262,0.10606188,0.03468411,0.09737769,0.03538261,0.0,0.03937191,0.03969845,0.0,0.07103288,0.02613538,0.03189708,0.13434645,0.0,0.1207681,0.03515915,0.09531195,0.10270121,0.02110071,0.05146002,0.10970913,0.12453556,0.04873792,0.09846898,0.11910284,0.0,0.14407695,0.08194424,0.05026299,0.09147952,0.0232523,0.06850512,0.06171902,0.11424481,0.02738558,0.0,0.04700647,0.05116126,0.0,0.03822775,0.06689054,0.10044928,0.09420746,0.04456917,0.07708361,0.03956232,0.10927338,0.14168128,0.03469959,0.0,0.05262071,0.23795762,-0.0984387,0.05466333,-0.07886561,-0.13834645,-0.15258385,0.0
-0.09454053,-0.08783155,-0.07918972,-0.05520847,-0.06753703,-0.1030639,-0.08055683,0.13596803,0.0,0.2714382,-0.0779113,-0.01785608,-0.10009018,-0.09275254,0.0,-0.21323641,-0.24157038,-0.0950909,-0.20037807,-0.25844426,-0.26581922,-0.26872272,0.04587806,-0.0577185,-0.08162732,-0.23420332,-0.03820051,-0.17526651,-0.06209236,-0.15369746,-0.10690541,-0.05385778,0.0,-0.05740037,-0.12970113,-0.20868142,-0.21305942,-0.25760942,-0.0938714,0.0,-0.1977,-0.03037502,-0.09278713,-0.038859,-0.08647262,-0.14970879,-0.08543405,-0.10255134,-0.24575048,-0.04181238,-0.12467142,-0.10653035,-0.17682179,-0.2588215,-0.17891666,-0.28847784,-0.16235243,-0.21012461,-0.11612353,-0.05369711,-0.22672689,-0.2211738,-0.06390973,-0.24554086,-0.1527781,-0.1851677,-0.22571777,-0.07583367,0.10080863,-0.05089645,-0.03717591,-0.11413159,-0.20355577,-0.04615305,-0.05408573,-0.228631,-0.26972387,0.0,-0.2410865,-0.22480293,-0.23589052,-0.15703372,0.0,-0.17953025,-0.16353875,-0.26714082,-0.01687922,-0.11984153,-0.17585336,-0.0657896,-0.1192918,-0.22836207,-0.15080025,-0.20177776,-0.30303636,-0.1862469,-0.08630632,-0.14184764,-0.25720194,-0.13646899,-0.18926702,-0.08171306,-0.16751154,-0.07831873,-0.07419365,-0.02733642,-0.05223628,-0.05623344,-0.12228214,-0.01602567,-0.06389457,-0.23832988,-0.05176193,-0.22719233,-0.05170368,-0.13914776,-0.2095941,-0.04753935,-0.11701684,-0.20917873,-0.25166093,-0.1940139,-0.15558501,-0.23560475,-0.06023458,-0.26505098,-0.20498817,-0.07685142,-0.21513051,-0.07480847,-0.11914552,-0.018108,-0.21305486,-0.02916978,-0.07705776,-0.08649822,0.06365197,-0.03076212,-0.13064024,-0.114877,-0.19176627,-0.14779094,-0.10943771,-0.17251649,-0.07941682,-0.25687937,-0.21799412,-0.10138804,-0.05197929,-0.05887688,-0.07617682,-0.20607707,0.17726432,0.2120634,-0.02808009,-0.20988011,-0.03875975
0.03971297,0.05264168,0.04164109,0.03637677,0.0,0.03016647,0.02694284,0.04612982,0.02947556,0.0,0.05716771,0.11797812,0.04342829,0.04718103,0.03154226,0.0956682,0.11257298,0.07159047,0.0,0.11942111,0.10368406,0.10950056,0.05744041,0.0297514,0.04717363,0.03459393,0.07508558,0.05403064,0.05553617,0.06128564,0.03130498,0.04745557,0.11690014,0.03145444,0.02161446,0.0829068,0.11677579,0.12579761,0.02218771,0.0,0.15896364,0.06381605,0.06866351,0.0,0.06515256,0.04872527,0.03431337,0.06298263,0.10648595,0.04564923,0.0833379,0.04270303,0.09925996,0.1381794,0.05411114,0.11672619,0.10150848,0.08417161,0.04346691,0.07095225,0.06180457,0.0,0.07201582,0.03305356,0.07963503,0.11604406,0.08898319,0.0324291,0.06942636,0.0,0.02114077,0.0,0.13320411,0.05453176,0.10200566,0.0,0.12050115,0.0,0.06813041,0.12096727,0.10166446,0.05998532,0.0,0.0,0.0797537,0.13044008,0.0952967,0.06428596,0.09065526,0.09332219,0.08876464,-0.04682399,0.0988046,0.08637388,0.10339513,0.12179938,0.02439428,0.06791549,0.07979661,0.05965175,0.08921245,0.04983247,0.09362358,0.07863603,0.0500029,0.03489329,0.0206512,0.05719734,0.09133087,0.01918805,0.06629112,0.11816543,0.0,0.11712474,0.02653425,0.09456863,0.07078515,0.03804366,0.05360696,0.11747754,0.12503992,0.06415368,0.0732572,0.10871715,0.0,0.10558397,0.03733819,0.08359982,0.08242437,0.0,0.04029739,0.01936484,0.04542758,0.0,0.0,0.07690835,0.08105624,0.02055562,0.08122456,0.05447682,0.10773182,0.09391274,0.08681756,0.09087685,0.06441493,0.10887322,0.11105952,0.05162086,-0.05310162,0.05357835,0.14579398,-0.02748362,0.08683962,-0.05176325,-0.16473564,-0.110511,0.02030377
-0.1085402,-0.08701204,-0.0685665,-0.05466548,-0.06492016,-0.15551756,-0.08242209,-0.07900536,-0.06088196,0.0,-0.07035515,0.0,-0.09143715,-0.10687452,-0.06448018,-0.21395147,-0.21192359,-0.09714704,-0.08454903,-0.22862825,-0.21208607,-0.17714839,-0.04602322,-0.04871556,-0.05651526,-0.07927346,-0.05464707,-0.10307252,-0.08204455,-0.18412888,-0.0500581,-0.06739311,0.0,-0.06303079,-0.07313,-0.16650465,-0.20820376,-0.21620872,-0.06765173,-0.02820393,-0.23770751,-0.10063268,-0.0832664,-0.02566774,-0.08640688,-0.10762586,-0.06422528,-0.07750886,-0.20111835,-0.08657427,-0.1688274,-0.11083496,-0.16920201,-0.20574881,-0.13166896,-0.2073386,-0.17485613,-0.19586903,-0.0962586,-0.09039151,-0.18434069,-0.13074602,-0.0764289,-0.15810884,-0.14180786,-0.1975784,-0.2067233,-0.07915611,-0.03045873,-0.04855683,-0.03916915,-0.09256231,-0.20872669,-0.03963322,-0.06150326,-0.1215247,-0.22608313,-0.03703535,-0.19099387,-0.24086744,-0.21577541,-0.15513479,0.0,-0.08483246,-0.13232757,-0.22892693,-0.02069793,-0.10267721,-0.18172371,-0.17120858,-0.17795757,-0.11275503,-0.14050152,-0.17694752,-0.23508512,-0.19485951,-0.08774327,-0.13119413,-0.21271952,-0.11480748,-0.16097628,-0.06592659,-0.17815923,-0.09840659,-0.07394167,-0.0450105,-0.05324358,-0.05503263,-0.1693444,-0.04037815,-0.08826166,-0.22115439,-0.05839177,-0.238514,-0.05053989,-0.22026113,-0.20858064,-0.06474134,-0.11739587,-0.18513572,-0.2430723,-0.20294661,-0.14549132,-0.20550884,-0.07160672,-0.22443062,-0.15180004,-0.13601306,-0.19592576,-0.05344261,-0.09918121,-0.05474142,-0.05403411,-0.02474108,0.0,-0.15156828,-0.06628036,-0.06091237,-0.06135946,-0.02949377,-0.20788503,-0.15702753,-0.1207854,-0.20494052,-0.11080588,-0.22987599,-0.2666721,-0.0780768,0.0,-0.05667541,-0.22361345,0.03711886,-0.24884516,-0.12960991,0.14983126,0.20580957,-0.03383258
0.03422698,0.04054104,0.02062861,0.0,0.0,0.13591756,0.0,0.14650631,0.02780381,0.07576486,0.03485768,0.06268437,0.03133752,0.04265599,0.0,0.0,-0.01923811,0.05676926,-0.04028589,-0.02200469,-0.04321369,-0.09090455,0.12808719,0.0228344,0.02793229,-0.07736633,0.08204409,-0.06871819,0.0,0.0,-0.05143283,0.02704205,0.05381108,0.02498069,-0.04416979,0.0,0.0293404,-0.02837496,-0.01703192,0.01907226,0.12179914,0.08487662,0.0,0.02609793,0.05367428,-0.0267361,0.02571621,0.02189685,0.02979805,0.04526441,0.09353135,0.01867162,0.05235332,0.0,0.0,0.02569056,0.06505486,0.0,0.02119319,0.07174996,-0.04297849,-0.13651958,0.05720003,-0.10209706,0.03258666,0.05905543,-0.04685811,0.02668771,0.1699928,0.0,0.02011226,0.0,0.07318387,0.05635777,0.06653419,-0.15618661,0.0,0.05034311,-0.02729558,0.0609769,0.0,0.06194466,0.03222203,-0.08810588,0.0,-0.01715307,0.07238022,0.02024492,0.07293526,0.15003624,0.05331404,-0.2052033,0.0,0.0,-0.0796871,0.0,0.0,-0.01986518,-0.04967169,0.03175201,-0.02897634,0.0,0.02339508,0.05540906,0.04307857,0.03483951,0.03372247,0.01812031,0.1133715,0.03407473,0.04828444,0.024512,0.0,0.06463583,0.02840409,0.08263948,0.0,0.02059426,0.03876364,-0.02190973,-0.02058792,-0.02806312,0.04035542,0.0,0.0,-0.070443,-0.07527897,0.08672897,-0.04249416,0.0,0.0,0.0,-0.03125937,0.0,-0.03449319,0.09470562,0.19289722,0.02845436,0.05628226,0.0,0.03324441,0.07021739,0.04647714,0.04031592,0.08201752,-0.01795945,0.06782845,0.0,-0.09911139,0.04548923,0.22538044,-0.16854063,0.35658561,-0.03734798,-0.33962453,-0.313451,0.0
0.13722705,0.12425006,0.12430222,0.07755278,0.08421272,0.11157465,0.12767013,0.07457226,0.08312324,-0.07865381,0.13064684,0.02928598,0.0819053,0.08800946,0.11239213,0.29507179,0.26913865,0.12808991,0.08800687,0.31977507,0.31147978,0.29562811,0.06177924,0.0646226,0.10427361,0.16780177,0.07162839,0.18467917,0.1382589,0.24148004,0.1183137,0.09576159,0.04200814,0.08079977,0.1693386,0.21163394,0.27071908,0.30733207,0.09670882,0.01843861,0.27134658,0.12970149,0.16489462,0.06024191,0.10990195,0.21027999,0.09756425,0.1653041,0.27633578,0.07352521,0.14527699,0.16153327,0.218168,0.324336,0.1387265,0.36442644,0.19451275,0.27619324,0.14671713,0.10642942,0.3025543,0.28313318,0.10809442,0.29381143,0.26118059,0.24189922,0.24393331,0.07713643,0.02276212,0.07537264,0.09411873,0.09381556,0.24769499,0.10229411,0.09684234,0.27788357,0.33893283,0.05799887,0.29210103,0.29277468,0.28974225,0.18624853,0.0283964,0.14960526,0.2011203,0.36626475,0.05000323,0.16034318,0.29170043,0.19329098,0.20938568,0.16467159,0.20598362,0.23882719,0.36496774,0.25925602,0.1171921,0.19289002,0.281133,0.18459257,0.2381309,0.09441143,0.18689358,0.1635324,0.10311343,0.03192018,0.07088072,0.1127811,0.14862053,0.07376213,0.14052094,0.32406944,0.05147619,0.26336855,0.05897738,0.20147721,0.24543761,0.1005152,0.16705039,0.24780173,0.31284957,0.23274188,0.22572462,0.29912664,0.03138203,0.32380896,0.28212052,0.14582014,0.26205352,0.07507012,0.12509131,0.07129345,0.13194375,0.06069093,0.01983817,0.18206944,0.09461257,0.04470098,0.11991046,0.10860707,0.25223183,0.27359115,0.1710677,0.25024861,0.08614914,0.30816176,0.24481799,0.15760534,0.03814323,0.08095288,0.06611431,-0.25905991,0.19032164,0.22921778,0.06099485,-0.22773595,0.02629645
-0.07433538,-0.05455968,-0.0390472,-0.0355518,-0.03507636,-0.06906929,-0.0372581,-0.11349408,0.03275289,-0.10632555,-0.06907788,-0.03850245,-0.07492552,-0.06057592,-0.16738433,-0.21032921,-0.19662451,-0.07164184,-0.17493518,-0.20320531,-0.21553288,-0.21301783,-0.04863165,-0.06903435,-0.06267705,-0.16969861,-0.05708358,-0.16646266,-0.06819749,-0.16998302,-0.15922514,-0.05423207,-0.04961455,-0.0640393,-0.16029515,-0.18386761,-0.19974663,-0.21149272,-0.07425987,-0.03006937,-0.20848438,-0.09407614,-0.08023201,-0.02369975,-0.09977381,-0.14681901,-0.0756765,-0.14904442,-0.19358085,-0.08748687,-0.11958619,-0.14010929,-0.14855816,-0.21985225,-0.21384151,-0.199549,-0.13523488,-0.21630979,-0.12531455,-0.07146209,-0.13309569,-0.12484063,-0.06107264,-0.14665658,-0.18658385,-0.16055519,-0.20380543,-0.10061625,-0.05796442,-0.0806155,-0.10494491,-0.15861302,-0.17669063,-0.04255952,-0.10263951,-0.12916106,-0.23426266,-0.05649251,-0.21162139,-0.19625353,-0.19054185,-0.12898332,-0.01948336,-0.16989424,-0.14233143,-0.25230853,-0.07118502,-0.08958433,-0.09856544,-0.14818155,-0.15154136,0.08866199,-0.10382884,-0.16988344,-0.23115928,-0.16085293,-0.06822431,-0.10066784,-0.19796162,-0.16158433,-0.17272672,-0.13545573,-0.14861075,-0.09331845,-0.07916295,-0.09673363,-0.03390685,-0.05434605,-0.13168094,-0.05422406,-0.07635107,-0.21612328,-0.11573311,-0.20087584,-0.06586342,-0.18255639,-0.18391814,-0.03775915,-0.13083333,-0.18246136,-0.21621458,-0.21160255,-0.13522269,-0.22176863,-0.0904844,-0.2276108,-0.12264154,-0.09266352,-0.18209701,-0.1266534,-0.09169116,-0.06861562,-0.08385779,-0.0437758,-0.10681744,-0.1306695,-0.0753134,-0.06529648,-0.17297785,-0.11104513,-0.17277909,-0.15463146,-0.11825737,-0.17705962,-0.05640436,-0.2123313,-0.18629443,-0.10405112,-0.10565954,0.0,-0.13681448,0.18071021,-0.18669422,-0.16624478,-0.07247443,0.10833226,0.0
0.10470655,0.10262324,0.06930215,0.05603415,0.05740345,0.0,0.09435811,0.06762146,0.0,0.0,0.04448697,0.03359662,0.05280632,0.0456767,0.05666863,0.15235877,0.09743622,0.09779642,0.0,0.13726395,0.13118807,0.08512833,0.03806825,0.03082331,0.05353381,0.08842055,0.06739651,0.08740976,0.06682811,0.13108925,0.06866893,0.05718167,0.09801971,0.0,0.06907657,0.08907896,0.13640667,0.14713895,0.03707454,0.0,0.15192395,0.09411105,0.10265962,0.0,0.09335472,0.10018919,0.04392861,0.13177143,0.13190502,0.03511836,0.11172215,0.07680301,0.08594692,0.13316576,0.03725542,0.13267927,0.12169456,0.13202798,0.09433278,0.07432905,0.15953043,0.12953902,0.05834294,0.17698581,0.13163537,0.12312788,0.10280881,0.05963214,0.0,0.03339236,0.02739822,0.0,0.13747904,0.07369423,0.04727252,0.10250999,0.14804502,0.05642236,0.13935054,0.14744093,0.14311542,0.09669776,0.03271774,0.03920397,0.10293224,0.15846327,0.06387641,0.10383084,0.12177145,0.10610308,0.14358423,0.04322463,0.09940794,0.12376922,0.14077922,0.13458527,0.04880831,0.09313771,0.12104954,0.10440228,0.12568078,0.04609958,0.13255466,0.09887569,0.0429138,0.0,0.04913052,0.07193607,0.11881874,0.06133414,0.08071065,0.16384631,0.03931177,0.12832408,0.0,0.11884052,0.13994687,0.0440526,0.10045127,0.13243047,0.14024755,0.06828584,0.10750476,0.12810392,0.0,0.1562351,0.12590433,0.13667265,0.12138633,0.03482591,0.03687393,0.03566278,0.05828984,0.0,0.0,0.12043663,0.08005025,0.0,0.04941247,0.062852,0.15045381,0.14142443,0.10619473,0.12977722,0.05102729,0.13288285,0.15756535,0.1182271,-0.01737812,0.08079432,0.22414894,-0.10660382,0.18998799,-0.16399022,-0.17405893,-0.15293481,0.02118058
-0.01815849,0.0,0.0,0.0,0.0,0.0,0.0,0.04118308,0.01916753,0.05225774,0.0,0.02349442,-0.02098715,-0.01868864,0.02608649,-0.03501954,-0.06545687,0.0,-0.08340145,-0.05488961,-0.05110811,-0.07419505,0.03954704,0.0,0.0,-0.06923024,0.0,-0.05339861,-0.0293138,-0.03058627,-0.04629751,0.0,0.05615103,0.0,-0.04969779,-0.03817862,-0.02771958,-0.05356202,-0.0218607,0.0,0.0,0.0,0.0,-0.02702068,0.0,-0.0374697,0.0,-0.01705889,-0.03132643,0.0,0.0,-0.0254974,-0.01719101,-0.05095457,-0.03938856,-0.03607126,-0.02138408,-0.03755007,-0.02014529,0.0,-0.0332596,-0.05401077,0.0,-0.04982639,0.0,-0.02600616,-0.05544451,0.0,0.02966556,0.0,0.0,-0.02118822,-0.02544756,0.0,0.0,-0.05356723,-0.05205574,0.0,-0.02890486,-0.02737578,-0.04070605,0.0,0.0,-0.06039098,-0.02816528,-0.04938506,0.05999716,0.0,0.0,0.02033048,0.0,-0.08123389,0.0,-0.04469308,-0.06147485,-0.03756912,-0.02315455,-0.02930336,-0.05659233,0.0,-0.03685239,-0.01817237,-0.03516512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02936274,0.0,-0.02407377,0.0,0.0,-0.04057708,0.0,-0.0196981,-0.03450018,-0.04743241,-0.02993186,0.0,-0.04146975,0.0,-0.05602006,-0.02797692,0.0,-0.04411191,-0.01808268,-0.02217989,0.02063036,0.0,-0.01831165,-0.0335327,0.0,0.03184353,0.0,0.0,-0.02904686,-0.02623277,0.0,0.0,0.0,0.0,-0.04804828,-0.03305593,0.0,-0.05823454,0.0,0.03253722,-0.08436782,0.12970023,0.01707105,-0.03777415,-0.08181187,0.0
-0.1081558,-0.07020245,-0.05856195,-0.03058969,-0.03859924,-0.12609391,-0.04504363,-0.09414653,-0.14967075,-0.04676174,-0.0617024,0.0,-0.10141727,-0.0705029,-0.05607808,-0.1511943,-0.12416846,-0.08344761,0.0,-0.1463923,-0.11420671,-0.06085722,-0.12092681,-0.05058084,-0.0434972,0.02085609,-0.07698805,-0.03714379,-0.06398711,-0.14271847,-0.0219715,-0.08920513,0.0,-0.02932182,-0.0190472,-0.12850172,-0.14378085,-0.11507845,-0.02793815,-0.02672056,-0.20819719,-0.15231179,-0.07659219,-0.04694292,-0.0831359,-0.08022142,-0.0462958,-0.0763655,-0.15218525,-0.13163847,-0.15725976,-0.07746593,-0.12111686,-0.11552459,-0.07405411,-0.09096903,-0.15174643,-0.13925448,-0.05823357,-0.11055496,-0.09763651,-0.02768507,-0.092237,-0.04082725,-0.118562,-0.1607131,-0.10764854,-0.05491762,-0.13688195,-0.04272935,-0.08388328,-0.03965597,-0.17514475,-0.06967593,-0.10696918,0.0,-0.13699241,-0.09376491,-0.13012326,-0.18633685,-0.13934309,-0.14232382,-0.02983068,0.0,-0.1049832,-0.12457067,-0.0282168,-0.08548672,-0.18287196,-0.21847258,-0.15078938,-0.05405745,-0.1008927,-0.1047994,-0.1161099,-0.12305131,-0.07236123,-0.0806679,-0.10955728,-0.09003503,-0.11272218,-0.03844846,-0.12402511,-0.11104613,-0.070795,-0.0533373,-0.07112343,-0.06890743,-0.1539279,-0.07981861,-0.09648955,-0.14566935,-0.09211964,-0.16716883,-0.03694286,-0.18543457,-0.13409358,-0.0592773,-0.07463981,-0.08816066,-0.14136287,-0.09389158,-0.14853084,-0.13430626,-0.06542943,-0.10949331,-0.0814503,-0.1601708,-0.1055899,-0.0295371,-0.08281294,-0.02815891,-0.04282642,-0.02708177,0.04764636,-0.16996495,-0.16714864,-0.0741872,-0.17240514,-0.10513933,-0.14575482,-0.13288594,-0.12190291,-0.16450754,-0.08182803,-0.13352393,-0.19247806,-0.07574289,0.0,-0.02327007,-0.16287229,0.12678584,-0.18478846,-0.18636325,-0.02852302,0.25091758,-0.01635698
0.0,0.01968338,0.02329405,0.0,0.0,0.0,0.0,0.02374997,0.0,0.02536084,0.04149191,0.05143453,0.0,0.0,0.0996556,0.10021983,0.09402016,0.02091758,0.11145704,0.09760577,0.11941674,0.11525845,0.0,0.02430566,0.0,0.1143963,0.02468656,0.08375024,0.03254566,0.08883242,0.10087248,0.01956953,0.06699782,0.0,0.08141435,0.07276937,0.10448332,0.11496989,0.02531722,-0.01639704,0.07609022,0.0,0.04738256,0.0,0.02174969,0.06973303,0.03170875,0.05696371,0.09019612,0.0,0.02369022,0.07198716,0.06738714,0.10900211,0.05038746,0.15776306,0.05349351,0.1034949,0.04490497,0.0,0.10359066,0.13502084,0.02127625,0.11414942,0.1045374,0.06538284,0.08606648,0.02459944,0.0262355,0.03526548,0.03435364,0.06474954,0.06919605,0.0,0.03462638,0.12085989,0.12790949,0.0,0.09574586,0.08066037,0.09808553,0.04722022,0.0258099,0.10318728,0.06247893,0.13138674,0.04865038,0.03428721,0.04949736,0.04471041,0.06125787,0.0669994,0.07135096,0.08146239,0.13013753,0.06090615,0.02893371,0.03967362,0.10218716,0.06710498,0.09125073,0.0538524,0.05180383,0.03755238,0.01912111,0.0,0.0,0.02372083,0.02531407,0.02136531,0.0218299,0.09806901,0.01917537,0.06679767,0.0,0.06130065,0.07280371,0.0,0.04550214,0.08739539,0.09408916,0.09644856,0.07776797,0.08940934,0.0,0.11611834,0.10710699,0.01853134,0.08300279,0.03185123,0.07114835,0.08898803,0.02200436,0.0,0.02211486,0.0333311,0.0,0.0,0.03152119,0.03544484,0.06362492,0.06029326,0.04571402,0.07860431,0.0,0.1049746,0.06146231,0.04588951,0.04767927,0.0,-0.04514552,-0.10612187,0.03975857,0.06741369,0.08029624,0.0,0.0
-0.09961566,-0.06236254,-0.04531124,-0.03282483,-0.04582528,-0.07305173,-0.02875709,-0.21136054,0.05376327,-0.2353875,-0.08371841,-0.04037028,-0.08927552,-0.04920812,-0.287173,-0.35080485,-0.32819243,-0.10318192,-0.294664,-0.30265496,-0.32729675,-0.34027214,-0.05415015,-0.10763994,-0.14630199,-0.27529544,-0.07287446,-0.27692683,-0.09921024,-0.31024083,-0.24914303,-0.13363544,-0.0517166,-0.12647504,-0.22060448,-0.28201137,-0.33887898,-0.33999924,-0.16614894,-0.02236912,-0.31393578,-0.12832677,-0.15675627,-0.04078672,-0.11696944,-0.23847031,-0.17776388,-0.14714443,-0.32053754,-0.08867199,-0.19469481,-0.24502488,-0.21466984,-0.33914046,-0.3118773,-0.34123452,-0.19679841,-0.36761375,-0.17180721,-0.11732333,-0.27886285,-0.2788573,-0.08414082,-0.30039852,-0.31173071,-0.24243838,-0.33433102,-0.15775673,-0.10962884,-0.12464051,-0.20682327,-0.1678915,-0.26974673,-0.05985404,-0.13717912,-0.26531144,-0.36888218,-0.13596491,-0.33770914,-0.29659052,-0.32400593,-0.19331514,-0.04894417,-0.28878396,-0.20258745,-0.40734316,-0.07850744,-0.14369084,-0.1111577,-0.27591865,-0.26111388,0.032181,-0.23604839,-0.25317799,-0.35372683,-0.25080113,-0.13828137,-0.17716246,-0.31315036,-0.23634465,-0.33256367,-0.18666967,-0.24255808,-0.15629249,-0.13816626,-0.13119301,-0.11156,-0.08588738,-0.20989601,-0.11878829,-0.13392845,-0.36120558,-0.16260927,-0.34305913,-0.11459912,-0.30880164,-0.28935466,-0.06465617,-0.20422886,-0.27861682,-0.32906624,-0.34435329,-0.23292864,-0.33355024,-0.08455731,-0.36707338,-0.26852052,-0.15819908,-0.30281641,-0.172945,-0.15925136,-0.1796843,-0.15686792,-0.07607978,-0.2024546,-0.20267168,-0.06511947,-0.15741192,-0.2854476,-0.18220339,-0.28724053,-0.24461019,-0.16298835,-0.29176522,-0.04282652,-0.33286167,-0.30518209,-0.10847485,-0.20265521,0.0,-0.18397549,0.35047172,-0.27935176,-0.3497463,-0.26266014,0.22355202,-0.01864953
